,Unnamed: 0,Accident Ref.,Borough,Easting,Northing,Vehicle Type,Unnamed: 0,Y,X
260,1480,0111CW11161,WESTMINSTER,528680,178410,01 Pedal Cycle,260,-0.14791655,51.4900047
261,1489,0111CW11171,WESTMINSTER,530120,178970,01 Pedal Cycle,261,-0.12698063,51.49470813
262,1503,0111CW11195,WESTMINSTER,530070,180420,01 Pedal Cycle,262,-0.12716606,51.50775056
263,1505,0111CW11200,WESTMINSTER,528310,179830,01 Pedal Cycle,263,-0.15272688,51.50285021
264,1507,0111CW11201,WESTMINSTER,530560,180880,01 Pedal Cycle,264,-0.11993926,51.5117716
265,1508,0111CW11205,WESTMINSTER,529000,181220,01 Pedal Cycle,265,-0.14228276,51.51518512
266,1510,0111CW11207,WESTMINSTER,530230,178980,01 Pedal Cycle,266,-0.12539327,51.49477269
267,1518,0111CW11216,WESTMINSTER,528210,181060,01 Pedal Cycle,267,-0.15371982,51.51392686
268,1522,0111CW11226,WESTMINSTER,530010,180360,01 Pedal Cycle,268,-0.12805224,51.50722514
269,1543,0111CW11245,WESTMINSTER,525500,181800,01 Pedal Cycle,269,-0.19249001,51.52118523
270,1554,0111CW11257,WESTMINSTER,529790,180930,01 Pedal Cycle,270,-0.13101071,51.51239817
271,1559,0111CW11264,WESTMINSTER,525230,181550,01 Pedal Cycle,271,-0.19646842,51.51899831
272,1562,0111CW11269,WESTMINSTER,529330,177870,01 Pedal Cycle,272,-0.13875702,51.48500363
273,1563,0111CW11269,WESTMINSTER,529330,177870,01 Pedal Cycle,273,-0.13875702,51.48500363
274,1564,0111CW11270,WESTMINSTER,527980,181010,01 Pedal Cycle,274,-0.15705073,51.51352961
275,1567,0111CW11272,WESTMINSTER,528790,182200,01 Pedal Cycle,275,-0.1449495,51.52404016
276,1570,0111CW11276,WESTMINSTER,530620,180900,01 Pedal Cycle,276,-0.11906772,51.51193749
277,1579,0111CW11287,WESTMINSTER,527480,182680,01 Pedal Cycle,277,-0.16364842,51.52865083
278,1580,0111CW11290,WESTMINSTER,529360,178730,01 Pedal Cycle,278,-0.13801032,51.4927255
279,1583,0111CW11293,WESTMINSTER,528970,181370,01 Pedal Cycle,279,-0.14266,51.51654
280,1587,0111CW11295,WESTMINSTER,526890,180120,01 Pedal Cycle,280,-0.17307048,51.50577673
281,1588,0111CW11295,WESTMINSTER,526890,180120,01 Pedal Cycle,281,-0.17307048,51.50577673
282,1595,0111CW11301,WESTMINSTER,527540,183290,01 Pedal Cycle,282,-0.1625631,51.53411936
283,1599,0111CW11307,WESTMINSTER,527970,180780,01 Pedal Cycle,283,-0.15727822,51.51146486
284,1613,0111CW11323,WESTMINSTER,526050,182040,01 Pedal Cycle,284,-0.18448098,51.52321979
285,1617,0111CW11326,WESTMINSTER,530110,180120,01 Pedal Cycle,285,-0.12670065,51.5050453
286,1619,0111CW11328,WESTMINSTER,528150,180510,01 Pedal Cycle,286,-0.15478386,51.50899762
287,1634,0111CW11347,WESTMINSTER,528900,181530,01 Pedal Cycle,287,-0.14360978,51.51799386
288,1649,0111CW11368,WESTMINSTER,528990,180290,01 Pedal Cycle,288,-0.1427669,51.50682956
289,1651,0111CW11369,WESTMINSTER,528560,179930,01 Pedal Cycle,289,-0.14909051,51.50369215
290,1654,0111CW11371,WESTMINSTER,530080,180230,01 Pedal Cycle,290,-0.12709211,51.50604075
291,1656,0111CW11372,WESTMINSTER,529070,181240,01 Pedal Cycle,291,-0.14126718,51.51534888
292,1659,0111CW11375,WESTMINSTER,526480,181010,01 Pedal Cycle,292,-0.17865573,51.51386706
293,1662,0111CW11377,WESTMINSTER,527600,182560,01 Pedal Cycle,293,-0.1619629,51.52754532
294,1665,0111CW11380,WESTMINSTER,527030,181520,01 Pedal Cycle,294,-0.17055012,51.51832718
295,1668,0111CW11384,WESTMINSTER,525740,181460,01 Pedal Cycle,295,-0.18915388,51.51807629
296,1676,0111CW11391,WESTMINSTER,527310,181580,01 Pedal Cycle,296,-0.16649512,51.51880343
297,1678,0111CW11392,WESTMINSTER,530410,180330,01 Pedal Cycle,297,-0.12230296,51.50686346
298,1688,0111CW11400,WESTMINSTER,529640,179320,01 Pedal Cycle,298,-0.13376268,51.4979637
299,1696,0111CW11404,WESTMINSTER,530320,180640,01 Pedal Cycle,299,-0.12348451,51.50967011
300,1697,0111CW11405,WESTMINSTER,527210,181790,01 Pedal Cycle,300,-0.16785983,51.52071321
301,1700,0111CW11408,WESTMINSTER,528590,179510,01 Pedal Cycle,301,-0.14881156,51.4999108
302,1702,0111CW11409,WESTMINSTER,530000,180370,01 Pedal Cycle,302,-0.12819256,51.50731731
303,1710,0111CW11419,WESTMINSTER,526760,182010,01 Pedal Cycle,303,-0.17426323,51.52279143
304,1712,0111CW11422,WESTMINSTER,525420,182400,01 Pedal Cycle,304,-0.19342896,51.52659527
305,1716,0111CW11426,WESTMINSTER,528780,182180,01 Pedal Cycle,305,-0.14510087,51.5238627
306,1723,0111CW11437,WESTMINSTER,529440,179950,01 Pedal Cycle,306,-0.13641123,51.50367123
307,1725,0111CW11438,WESTMINSTER,528380,181290,01 Pedal Cycle,307,-0.15118753,51.51595529
308,1738,0111CW11460,WESTMINSTER,525320,182340,01 Pedal Cycle,308,-0.19489107,51.52607822
309,1742,0111CW11463,WESTMINSTER,529720,180350,01 Pedal Cycle,309,-0.1322322,51.50720184
310,1755,0111CW11482,WESTMINSTER,527420,179670,01 Pedal Cycle,310,-0.16560055,51.50161342
311,1756,0111CW11483,WESTMINSTER,529580,181330,01 Pedal Cycle,311,-0.13388829,51.51604107
312,1772,0111CW11497,WESTMINSTER,528210,182180,01 Pedal Cycle,312,-0.15331252,51.52399225
313,1775,0111CW11507,WESTMINSTER,530010,180370,01 Pedal Cycle,313,-0.12804854,51.50731501
314,1777,0111CW11508,WESTMINSTER,527600,182560,01 Pedal Cycle,314,-0.1619629,51.52754532
315,1782,0111CW11519,WESTMINSTER,530180,179660,01 Pedal Cycle,315,-0.12586233,51.50089525
316,1783,0111CW11520,WESTMINSTER,528140,182420,01 Pedal Cycle,316,-0.15423371,51.52616499
317,1786,0111CW11522,WESTMINSTER,528070,182020,01 Pedal Cycle,317,-0.15538757,51.52258607
318,1794,0111CW11535,WESTMINSTER,527470,181820,01 Pedal Cycle,318,-0.16410354,51.52092427
319,1801,0111CW11543,WESTMINSTER,530590,180850,01 Pedal Cycle,319,-0.1195183,51.51149507
320,1804,0111CW11546,WESTMINSTER,526670,180820,01 Pedal Cycle,320,-0.17598732,51.51211699
321,1823,0111CW11575,WESTMINSTER,527780,181910,01 Pedal Cycle,321,-0.15960519,51.52166312
322,1824,0111CW11578,WESTMINSTER,530160,179790,01 Pedal Cycle,322,-0.12610237,51.50206814
323,1827,0111CW11579,WESTMINSTER,529510,178270,01 Pedal Cycle,323,-0.13601949,51.48855724
324,1829,0111CW11580,WESTMINSTER,530220,178970,01 Pedal Cycle,324,-0.12554093,51.49468512
325,1831,0111CW11582,WESTMINSTER,528200,181050,01 Pedal Cycle,325,-0.15386749,51.51383926
326,1843,0111CW11611,WESTMINSTER,527940,180860,01 Pedal Cycle,326,-0.15768128,51.5121906
327,1852,0111CW11625,WESTMINSTER,529880,179690,01 Pedal Cycle,327,-0.13017098,51.5012338
328,1855,0111CW11626,WESTMINSTER,529050,181230,01 Pedal Cycle,328,-0.14155892,51.51526358
329,1860,0111CW11637,WESTMINSTER,528080,181200,01 Pedal Cycle,329,-0.1555414,51.51521449
330,1873,0111CW11650,WESTMINSTER,529980,180670,01 Pedal Cycle,330,-0.12837003,51.51001796
331,1876,0111CW11652,WESTMINSTER,524870,181880,01 Pedal Cycle,331,-0.20153741,51.5220437
332,1879,0111CW11657,WESTMINSTER,529740,180490,01 Pedal Cycle,332,-0.13189269,51.50845542
333,1883,0111CW11662,WESTMINSTER,529090,181810,01 Pedal Cycle,333,-0.14077041,51.52046685
334,1884,0111CW11667,WESTMINSTER,528550,178480,01 Pedal Cycle,334,-0.14976251,51.49066332
335,1887,0111CW11668,WESTMINSTER,526540,182980,01 Pedal Cycle,335,-0.17708427,51.53155817
336,1889,0111CW11669,WESTMINSTER,527830,182270,01 Pedal Cycle,336,-0.15875435,51.52488713
337,1891,0111CW11674,WESTMINSTER,527130,181630,01 Pedal Cycle,337,-0.16906997,51.51929328
338,1893,0111CW11675,WESTMINSTER,529550,180000,01 Pedal Cycle,338,-0.13480888,51.50409539
339,1894,0111CW11675,WESTMINSTER,529550,180000,01 Pedal Cycle,339,-0.13480888,51.50409539
340,1898,0111CW11679,WESTMINSTER,526180,182130,01 Pedal Cycle,340,-0.18257593,51.52399963
341,1919,0111CW11700,WESTMINSTER,529480,181630,01 Pedal Cycle,341,-0.1352185,51.51876003
342,1920,0111CW11702,WESTMINSTER,528550,179790,01 Pedal Cycle,342,-0.14928552,51.50243624
343,1924,0111CW11704,WESTMINSTER,526450,179630,01 Pedal Cycle,343,-0.17958248,51.50147156
344,1931,0111CW11712,WESTMINSTER,528960,180260,01 Pedal Cycle,344,-0.1432099,51.5065668
345,1940,0111CW11731,WESTMINSTER,526960,182710,01 Pedal Cycle,345,-0.1711298,51.52903748
346,1942,0111CW11733,WESTMINSTER,529210,178830,01 Pedal Cycle,346,-0.14013321,51.49365846
347,1944,0111CW11734,WESTMINSTER,529100,179770,01 Pedal Cycle,347,-0.14137307,51.50213128
348,1955,0111CW11756,WESTMINSTER,529540,180660,01 Pedal Cycle,348,-0.13471054,51.51002903
349,1960,0111CW11764,WESTMINSTER,527520,181850,01 Pedal Cycle,349,-0.16337242,51.5211826
350,1968,0111CW11771,WESTMINSTER,530100,180190,01 Pedal Cycle,350,-0.12681884,51.50567668
351,1973,0111CW11775,WESTMINSTER,530180,180340,01 Pedal Cycle,351,-0.12561146,51.5070063
352,1975,0111CW11776,WESTMINSTER,528980,180820,01 Pedal Cycle,352,-0.14271712,51.51159491
353,1981,0111CW11781,WESTMINSTER,528010,181150,01 Pedal Cycle,353,-0.15656782,51.51478099
354,1982,0111CW11784,WESTMINSTER,526700,180760,01 Pedal Cycle,354,-0.17557679,51.51157105
355,1991,0111CW11795,WESTMINSTER,527970,180740,01 Pedal Cycle,355,-0.15729273,51.51110538
356,1997,0111CW11805,WESTMINSTER,525620,180810,01 Pedal Cycle,356,-0.19111402,51.51226131
357,2005,0111CW11814,WESTMINSTER,525030,181600,01 Pedal Cycle,357,-0.19933173,51.51949193
358,2006,0111CW11815,WESTMINSTER,527550,181030,01 Pedal Cycle,358,-0.16323688,51.51380649
359,2016,0111CW11825,WESTMINSTER,530670,181000,01 Pedal Cycle,359,-0.11831055,51.51282462
360,2017,0111CW11826,WESTMINSTER,527940,181400,01 Pedal Cycle,360,-0.15748536,51.51704358
361,2019,0111CW11828,WESTMINSTER,529040,180890,01 Pedal Cycle,361,-0.14182738,51.51221031
362,2023,0111CW11830,WESTMINSTER,527560,182600,01 Pedal Cycle,362,-0.16252473,51.52791383
363,2026,0111CW11833,WESTMINSTER,526940,180810,01 Pedal Cycle,363,-0.17210214,51.51196659
364,2029,0111CW11834,WESTMINSTER,529110,181000,01 Pedal Cycle,364,-0.14077891,51.5131829
365,2035,0111CW11838,WESTMINSTER,530720,180630,01 Pedal Cycle,365,-0.11772755,51.50948795
366,2040,0111CW11846,WESTMINSTER,525730,182230,01 Pedal Cycle,366,-0.18902328,51.5249986
367,2045,0111CW11850,WESTMINSTER,527040,181710,01 Pedal Cycle,367,-0.1703376,51.52003247
368,2060,0111CW11862,WESTMINSTER,527720,181750,01 Pedal Cycle,368,-0.16052751,51.52023876
369,2064,0111CW11865,WESTMINSTER,526380,180680,01 Pedal Cycle,369,-0.18021434,51.51092367
370,2070,0111CW11876,WESTMINSTER,530160,179660,01 Pedal Cycle,370,-0.12615031,51.50089985
371,2080,0111CW11896,WESTMINSTER,529790,180400,01 Pedal Cycle,371,-0.13120573,51.50763513
372,2082,0111CW11897,WESTMINSTER,531070,181090,01 Pedal Cycle,372,-0.11251607,51.51354087
373,2087,0111CW11905,WESTMINSTER,529030,180330,01 Pedal Cycle,373,-0.14217623,51.50717992
374,2095,0111CW11917,WESTMINSTER,528410,180880,01 Pedal Cycle,374,-0.1509047,51.51226383
375,2101,0111CW11920,WESTMINSTER,528350,179860,01 Pedal Cycle,375,-0.15213999,51.50311074
376,2109,0111CW11929,WESTMINSTER,527510,183250,01 Pedal Cycle,376,-0.16300987,51.53376665
377,2115,0111CW11937,WESTMINSTER,530130,179670,01 Pedal Cycle,377,-0.1265786,51.50099663
378,2120,0111CW11945,WESTMINSTER,527460,183370,01 Pedal Cycle,378,-0.16368693,51.53485637
379,2122,0111CW11946,WESTMINSTER,530070,180270,01 Pedal Cycle,379,-0.12722136,51.50640253
380,2132,0111CW11965,WESTMINSTER,527560,181700,01 Pedal Cycle,380,-0.16285047,51.51982553
381,2134,0111CW11966,WESTMINSTER,529250,178800,01 Pedal Cycle,381,-0.13956833,51.49337972
382,2144,0111CW11980,WESTMINSTER,527840,181710,01 Pedal Cycle,382,-0.15881338,51.51985216
383,2146,0111CW11983,WESTMINSTER,524870,181900,01 Pedal Cycle,383,-0.20153033,51.52222344
384,2149,0111CW11989,WESTMINSTER,529160,181830,01 Pedal Cycle,384,-0.13975472,51.5206306
385,2159,0111CW12002,WESTMINSTER,529080,181050,01 Pedal Cycle,385,-0.14119269,51.51363909
386,2173,0111CW12021,WESTMINSTER,528830,179060,01 Pedal Cycle,386,-0.14552009,51.49581209
387,2201,0111CW12048,WESTMINSTER,530000,180370,01 Pedal Cycle,387,-0.12819256,51.50731731
388,2207,0111CW12056,WESTMINSTER,528220,180400,01 Pedal Cycle,388,-0.15381573,51.50799319
389,2209,0111CW12058,WESTMINSTER,530230,178960,01 Pedal Cycle,389,-0.12540064,51.49459296
390,2225,0111CW12080,WESTMINSTER,529050,178440,01 Pedal Cycle,390,-0.14257918,51.49019007
391,2236,0111CW12103,WESTMINSTER,528830,182200,01 Pedal Cycle,391,-0.14437323,51.52403104
392,2238,0111CW12104,WESTMINSTER,529340,180330,01 Pedal Cycle,392,-0.13771191,51.50710912
393,2244,0111CW12110,WESTMINSTER,526950,182020,01 Pedal Cycle,393,-0.17152244,51.52283868
394,2258,0111CW12139,WESTMINSTER,529570,178570,01 Pedal Cycle,394,-0.13504575,51.49123957
395,2269,0111CW12151,WESTMINSTER,530260,179660,01 Pedal Cycle,395,-0.12471041,51.50087684
396,2273,0111CW12157,WESTMINSTER,529160,179660,01 Pedal Cycle,396,-0.14054935,51.50112902
397,2279,0111CW12162,WESTMINSTER,528980,180280,01 Pedal Cycle,397,-0.14291457,51.50674197
398,2286,0111CW12169,WESTMINSTER,530200,180340,01 Pedal Cycle,398,-0.12532344,51.5070017
399,2289,0111CW12171,WESTMINSTER,528350,179760,01 Pedal Cycle,399,-0.15217637,51.50221204
400,2310,0111CW12200,WESTMINSTER,529690,181360,01 Pedal Cycle,400,-0.13229284,51.51628546
401,2311,0111CW12201,WESTMINSTER,530070,180430,01 Pedal Cycle,401,-0.12716237,51.50784042
402,2315,0111CW12203,WESTMINSTER,530450,180720,01 Pedal Cycle,402,-0.12158271,51.5103591
403,2321,0111CW12211,WESTMINSTER,530170,180340,01 Pedal Cycle,403,-0.12575547,51.5070086
404,2322,0111CW12212,WESTMINSTER,527170,182230,01 Pedal Cycle,404,-0.1682773,51.52467651
405,2327,0111CW12221,WESTMINSTER,529860,181200,01 Pedal Cycle,405,-0.12990311,51.51480855
406,2328,0111CW12222,WESTMINSTER,529100,181250,01 Pedal Cycle,406,-0.14083142,51.5154319
407,2329,0111CW12223,WESTMINSTER,528440,179880,01 Pedal Cycle,407,-0.15083671,51.50327005
408,2336,0111CW12229,WESTMINSTER,529520,179080,01 Pedal Cycle,408,-0.13557852,51.49583433
409,2338,0111CW12234,WESTMINSTER,529660,178320,01 Pedal Cycle,409,-0.13384187,51.48897224
410,2347,0111CW12242,WESTMINSTER,530200,179220,01 Pedal Cycle,410,-0.12573667,51.49693644
411,2354,0111CW12251,WESTMINSTER,529830,180200,01 Pedal Cycle,411,-0.13070329,51.50582858
412,2356,0111CW12257,WESTMINSTER,528080,181460,01 Pedal Cycle,412,-0.15544696,51.51755111
413,2358,0111CW12258,WESTMINSTER,530260,178980,01 Pedal Cycle,413,-0.12496135,51.49476579
414,2361,0111CW12261,WESTMINSTER,529780,180170,01 Pedal Cycle,414,-0.13143435,51.50557045
415,2363,0111CW12266,WESTMINSTER,526660,180750,01 Pedal Cycle,415,-0.17615648,51.51149013
416,2366,0111CW12271,WESTMINSTER,529650,180820,01 Pedal Cycle,416,-0.13306752,51.51144172
417,2375,0111CW12286,WESTMINSTER,529340,178740,01 Pedal Cycle,417,-0.13829459,51.49281994
418,2378,0111CW12293,WESTMINSTER,530080,180420,01 Pedal Cycle,418,-0.12702205,51.50774826
419,2381,0111CW12297,WESTMINSTER,529820,180190,01 Pedal Cycle,419,-0.13085098,51.50574101
420,2386,0111CW12301,WESTMINSTER,528040,180610,01 Pedal Cycle,420,-0.15633175,51.50992123
421,2399,0111CW12311,WESTMINSTER,529640,181350,01 Pedal Cycle,421,-0.1330167,51.51620705
422,2403,0111CW12313,WESTMINSTER,527760,181920,01 Pedal Cycle,422,-0.15988969,51.52175751
423,2405,0111CW12316,WESTMINSTER,527770,181910,01 Pedal Cycle,423,-0.15974925,51.52166538
424,2415,0111CW12334,WESTMINSTER,529760,180910,01 Pedal Cycle,424,-0.13145015,51.51222531
425,2428,0111CW12351,WESTMINSTER,529740,178440,01 Pedal Cycle,425,-0.13264618,51.49003233
426,2436,0111CW12358,WESTMINSTER,527930,181970,01 Pedal Cycle,426,-0.15742256,51.52216842
427,2437,0111CW12359,WESTMINSTER,528950,181460,01 Pedal Cycle,427,-0.14291517,51.51735338
428,2439,0111CW12360,WESTMINSTER,528460,179860,01 Pedal Cycle,428,-0.150556,51.50308578
429,2450,0111CW12380,WESTMINSTER,527660,181070,01 Pedal Cycle,429,-0.16163803,51.51414114
430,2454,0111CW12383,WESTMINSTER,528000,181170,01 Pedal Cycle,430,-0.1567046,51.514963
431,2455,0111CW12387,WESTMINSTER,526103,182496,01 Pedal Cycle,431,-0.18355427,51.52730609
432,2467,0111CW12398,WESTMINSTER,528760,179210,01 Pedal Cycle,432,-0.1464732,51.49717606
433,2471,0111CW12402,WESTMINSTER,529380,177880,01 Pedal Cycle,433,-0.13803366,51.48508208
434,2473,0111CW12405,WESTMINSTER,525800,181200,01 Pedal Cycle,434,-0.18838235,51.51572629
435,2477,0111CW12408,WESTMINSTER,528260,181060,01 Pedal Cycle,435,-0.15299966,51.51391552
436,2480,0111CW12419,WESTMINSTER,526340,181790,01 Pedal Cycle,436,-0.18039272,51.52090828
437,2484,0111CW12422,WESTMINSTER,529620,177960,01 Pedal Cycle,437,-0.13454974,51.48574612
438,2487,0111CW12426,WESTMINSTER,529660,179160,01 Pedal Cycle,438,-0.13353348,51.49652121
439,2491,0111CW12428,WESTMINSTER,527120,181620,01 Pedal Cycle,439,-0.16921763,51.51920566
440,2492,0111CW12429,WESTMINSTER,530310,181090,01 Pedal Cycle,440,-0.12346225,51.51371649
441,2496,0111CW12432,WESTMINSTER,529580,177940,01 Pedal Cycle,441,-0.13513285,51.48557554
442,2505,0111CW12443,WESTMINSTER,527560,181860,01 Pedal Cycle,442,-0.16279257,51.52126345
443,2508,0111CW12446,WESTMINSTER,527740,182010,01 Pedal Cycle,443,-0.16014519,51.52257085
444,2521,0111CW12456,WESTMINSTER,526920,180770,01 Pedal Cycle,444,-0.17240459,51.51161159
445,2525,0111CW12463,WESTMINSTER,526550,181660,01 Pedal Cycle,445,-0.1774142,51.519693
446,2526,0111CW12466,WESTMINSTER,528970,181350,01 Pedal Cycle,446,-0.14266732,51.51636026
447,2533,0111CW12481,WESTMINSTER,528870,180900,01 Pedal Cycle,447,-0.14427216,51.51233894
448,2536,0111CW12484,WESTMINSTER,530890,181020,01 Pedal Cycle,448,-0.11513456,51.51295348
449,2541,0111CW12487,WESTMINSTER,526830,181940,01 Pedal Cycle,449,-0.17327998,51.52214664
450,2549,0111CW12492,WESTMINSTER,529500,179250,01 Pedal Cycle,450,-0.1358041,51.49736667
451,2551,0111CW12496,WESTMINSTER,530080,179680,01 Pedal Cycle,451,-0.12729486,51.50109799
452,2564,0111CW12516,WESTMINSTER,530160,179630,01 Pedal Cycle,452,-0.12616137,51.50063025
453,2567,0111CW12519,WESTMINSTER,528470,178190,01 Pedal Cycle,453,-0.15101966,51.48807526
454,2576,0111CW12534,WESTMINSTER,526730,181710,01 Pedal Cycle,454,-0.17480326,51.52010204
455,2602,0111CW12566,WESTMINSTER,529820,180190,01 Pedal Cycle,455,-0.13085098,51.50574101
456,2632,0111CW12601,WESTMINSTER,526690,182100,01 Pedal Cycle,456,-0.17523931,51.52361595
457,2635,0111CW12603,WESTMINSTER,529800,178390,01 Pedal Cycle,457,-0.13180082,51.48956923
458,2640,0111CW12612,WESTMINSTER,529910,179690,01 Pedal Cycle,458,-0.12973902,51.50122691
459,2650,0111CW12623,WESTMINSTER,529240,180770,01 Pedal Cycle,459,-0.13899081,51.51108622
460,2652,0111CW12627,WESTMINSTER,529630,181350,01 Pedal Cycle,460,-0.13316074,51.51620935
461,2659,0111CW12633,WESTMINSTER,527810,181070,01 Pedal Cycle,461,-0.15947753,51.51410726
462,2661,0111CW12635,WESTMINSTER,530240,178800,01 Pedal Cycle,462,-0.12531567,51.49315276
463,2676,0111CW12647,WESTMINSTER,529850,180410,01 Pedal Cycle,463,-0.13033799,51.50771123
464,2685,0111CW12668,WESTMINSTER,526620,181150,01 Pedal Cycle,464,-0.17658897,51.51509392
465,2688,0111CW12677,WESTMINSTER,528510,179810,01 Pedal Cycle,465,-0.14985422,51.50262507
466,2705,0111CW19358,WESTMINSTER,526816,179275,01 Pedal Cycle,466,-0.17443981,51.49819923
467,2717,0111TA00015,WESTMINSTER,529300,181290,01 Pedal Cycle,467,-0.13793603,51.51574568
468,2719,0111TA00019,WESTMINSTER,528820,178460,01 Pedal Cycle,468,-0.14588292,51.4904222
469,2720,0111TA00021,WESTMINSTER,530320,179660,01 Pedal Cycle,469,-0.12384648,51.50086302
470,2722,0111TA00024,WESTMINSTER,528040,181050,01 Pedal Cycle,470,-0.15617201,51.5138755
471,2725,0111TA00044,WESTMINSTER,530070,180420,01 Pedal Cycle,471,-0.12716606,51.50775056
472,2727,0111TA00052,WESTMINSTER,528330,181590,01 Pedal Cycle,472,-0.15179854,51.51866272
473,2729,0111TA00056,WESTMINSTER,529130,178620,01 Pedal Cycle,473,-0.14136173,51.49178947
474,2731,0111TA00057,WESTMINSTER,525350,181990,01 Pedal Cycle,474,-0.19458334,51.52292607
475,2733,0111TA00073,WESTMINSTER,529460,181320,01 Pedal Cycle,475,-0.13562041,51.51597868
476,2735,0111TA00092,WESTMINSTER,530250,178990,01 Pedal Cycle,476,-0.12510164,51.49485795
477,2738,0111TA00132,WESTMINSTER,529830,180190,01 Pedal Cycle,477,-0.13070697,51.50573871
478,2741,0111TA00160,WESTMINSTER,529820,180200,01 Pedal Cycle,478,-0.1308473,51.50583088
479,2743,0111TA00194,WESTMINSTER,526830,182470,01 Pedal Cycle,479,-0.17308925,51.52690977
480,2745,0111TA00199,WESTMINSTER,530230,178980,01 Pedal Cycle,480,-0.12539327,51.49477269
481,2747,0111TA00205,WESTMINSTER,529080,181060,01 Pedal Cycle,481,-0.14118904,51.51372895
482,2748,0111TA00222,WESTMINSTER,529980,180690,01 Pedal Cycle,482,-0.12836267,51.51019769
483,2751,0111TA00226,WESTMINSTER,528430,179500,01 Pedal Cycle,483,-0.15111901,51.49985728
484,2753,0111TA00243,WESTMINSTER,528290,179840,01 Pedal Cycle,484,-0.15301125,51.50294462
485,2756,0111TA00262,WESTMINSTER,526390,182310,01 Pedal Cycle,485,-0.17948597,51.52557039
486,2758,0111TA00276,WESTMINSTER,526770,182530,01 Pedal Cycle,486,-0.17393211,51.52746245
487,2760,0111TA00280,WESTMINSTER,529540,180390,01 Pedal Cycle,487,-0.13480969,51.50760257
488,2762,0111TA00282,WESTMINSTER,529230,178670,01 Pedal Cycle,488,-0.13990383,51.49221599
489,2766,0111TA00290,WESTMINSTER,527850,182250,01 Pedal Cycle,489,-0.15847346,51.52470287
490,2767,0111TA00299,WESTMINSTER,527980,183480,01 Pedal Cycle,490,-0.1561538,51.53572742
491,2769,0111TA00302,WESTMINSTER,531060,181090,01 Pedal Cycle,491,-0.11266009,51.51354318
492,2771,0111TA00319,WESTMINSTER,528720,180280,01 Pedal Cycle,492,-0.14665882,51.5068012
493,2772,0111TA00325,WESTMINSTER,529550,180660,01 Pedal Cycle,493,-0.13456652,51.51002673
494,2774,0111TA00340,WESTMINSTER,528200,181050,01 Pedal Cycle,494,-0.15386749,51.51383926
495,2777,0111TA00341,WESTMINSTER,529510,179160,01 Pedal Cycle,495,-0.13569314,51.49655556
496,2779,0111TA00348,WESTMINSTER,530610,180830,01 Pedal Cycle,496,-0.11923767,51.51131072
497,2781,0111TA00362,WESTMINSTER,527040,181720,01 Pedal Cycle,497,-0.170334,51.52012234
498,2783,0111TA00387,WESTMINSTER,526450,179630,01 Pedal Cycle,498,-0.17958248,51.50147156
499,2786,0111TA00406,WESTMINSTER,528090,180560,01 Pedal Cycle,499,-0.15562982,51.50946056
